id,image_ids,species,location,date,latitude,longitude,ind_conf
460330,1352667;1352668,Trametes versicolor,"USA, Michigan",2021-07-12,42.67962,-83.48256,87%
460353,1352723,Artomyces pyxidatus,"USA, Michigan",2021-07-12,42.67998,-83.4822,87%
460452,1353048;1353049;1353050;1353051,Boletus edulis,"Canada, Ontario",2021-07-18,42.78618,-80.19792,88%
460536,1353292;1353293;1353294;1353295;1356946;1356947;1356948;1361113;1361114;1361115;1361116;1363735;1363736;1367255;1367256;1367257,Ganoderma oregonense,"USA, Washington",2021-07-16,47.02896,-122.88564,86%
460538,1353301;1353302;1353303,Fuligo septica,"USA, Washington",2021-07-16,47.02896,-122.88564,86%
460680,1353743;1353744;1353745,Fuligo septica,Earth,2021-04-08,32.24772,-110.9484,83%
460681,1353746;1353747;1353748;1353749;1353750,Fuligo septica,Earth,2021-04-05,32.24772,-110.9484,83%
460686,1353755;1353756;1353757;1353762;1353763;1353764;1353765,Fuligo septica,Earth,2020-04-18,32.24898,-110.94696,83%
460734,1353937;1353938,Boletus edulis,"Canada, Ontario",2021-07-19,42.78618,-80.19792,88%
460871,1354446,Amanita amerirubescens,"USA, Michigan",2021-07-12,42.67944,-83.4786,87%
460880,1354483,Amanita amerirubescens,Earth,2021-07-18,40.27122,-76.25016,83%
460936,1354716;1354717;1354718;1354719,Hypomyces lactifluorum,"USA, Washington",2021-07-20,47.01888,-122.886,86%
460937,1354720;1354721;1354722,Hypomyces lactifluorum,"USA, Washington",2021-07-20,47.01888,-122.886,86%
460946,1354744;1354745;1354746;1354747;1354748;1354749;1354750;1354751,Boletus edulis,"Canada, Ontario",2021-07-20,42.78618,-80.19792,88%
461058,1355177;1355178,Amanita amerirubescens,"USA, Michigan",2021-07-14,42.94368,-83.35332,87%
461249,1355915;1355916,Boletus edulis,"Canada, Ontario",2021-07-20,42.78618,-80.19792,88%
461263,1355964;1355965;1355966;1355967,Lactarius indigo,"Canada, Ontario",2021-07-22,42.78618,-80.19792,88%
461305,1356108;1356109;1356110;1356111;1356112,Amanita muscaria,"USA, Michigan",2021-07-22,43.62444,-84.23604,85%
461311,1356138;1356139;1356140;1356141,Amanita muscaria,"USA, Arizona",2021-07-22,32.43924,-110.75148,72%
461356,1356294;1356299;1356300,Fuligo septica,"USA, Arizona",2021-07-21,32.23134,-110.95308,83%
461359,1356310;1356311,Fuligo septica,"USA, Washington",2021-07-23,47.43234,-121.56192,83%
461411,1356455;1356456;1356457;1356458,Hypomyces lactifluorum,"USA, Washington",2021-07-22,47.07432,-122.9724,86%
461413,1356467;1356465;1356466,Fuligo septica,"USA, Washington",2021-07-22,47.07432,-122.9724,86%
461423,1356502;1356503;1356504,Ganoderma applanatum,"USA, Washington",2021-07-22,47.07432,-122.9724,86%
461532,1356910;1356911;1356912;1356913,Cantharellus cinnabarinus,"USA, New Jersey",2021-07-23,39.37626,-74.56572,83%
461547,1356952;1356953;1356954;1356955;1356956;1361134;1361135;1361136;1363737;1363738;1363739;1367258;1367259;1367260,Ganoderma oregonense,"USA, Washington",2021-07-16,47.02896,-122.88564,86%
461549,1356960;1356959,Amanita amerirubescens,"USA, Pennsylvania",2021-07-24,41.20182,-76.78548,83%
461571,1356965;1356963;1356964;1361122;1361123;1361124,Ganoderma oregonense,"USA, Washington",2021-07-23,47.02896,-122.88564,86%
461572,1356966;1356967;1356968;1356969,Ganoderma oregonense,"USA, Washington",2021-07-23,47.02896,-122.88564,86%
461573,1356971;1356970;1356972;1356973;1361137;1361138;1361139;1363740;1363741;1363742;1363743;1363744;1363745;1363746;1363747;1363748;1363749;1363750;1363849;1367263;1367264;1367265;1367266;1367270;1367271;1367272;1367273;1367274;1367275;1367276;1367277,Ganoderma oregonense,"USA, Washington",2021-07-23,47.02896,-122.88564,86%
461574,1356974;1356975;1356976;1356977;1361146;1361147;1361148;1361149;1363751;1363752;1363753;1363754;1363755;1363756;1363757;1363758;1363850,Ganoderma oregonense,"USA, Washington",2021-07-23,47.02896,-122.88564,86%
461576,1356985;1356986;1356987;1356988,Fuligo septica,"USA, Washington",2021-07-23,47.02896,-122.88564,86%
461641,1357208;1357209;1357211;1357212,Fuligo septica,"USA, Michigan",2021-07-14,42.93792,-83.3562,87%
461684,1357325,Artomyces pyxidatus,"USA, Michigan",2021-07-14,42.9417,-83.34576,87%
461702,1357377,Artomyces pyxidatus,"USA, Michigan",2021-07-15,42.67728,-83.48364,87%
461754,1357579;1357580;1357581;1357582,Fuligo septica,"USA, Washington",2021-07-24,47.05866,-122.96736,86%
461758,1357592,Mixed collection,Mexico,2021-07-25,23.62608,-102.53736,85%
461855,1357941;1357942;1357943;1357944;1357945;1357946;1357947,Ganoderma applanatum,"USA, Michigan",2021-07-22,43.62444,-84.23604,85%
461857,1357955;1357950;1357951;1357952;1357953;1357954,Cantharellus cinnabarinus,"USA, Texas",2021-07-24,29.76696,-95.44752,84%
461885,1358073;1358074;1358075;1358076,Amanita muscaria,"Canada, Ontario",2021-07-26,42.78618,-80.19792,88%
461999,1358410,Amanita amerirubescens,"USA, Michigan",2021-07-15,42.6798,-83.47752,87%
462029,1358512;1358511,Trametes versicolor,"USA, Ohio",2021-07-26,39.51162,-82.45404,77%
462067,1358658,Amanita muscaria,"Canada, Ontario",2021-07-27,42.78618,-80.19792,88%
462170,1359026;1359027;1359028;1359029,Lactarius indigo,"Canada, Ontario",2021-07-28,42.78618,-80.19792,88%
462235,1359237,Cantharellus cinnabarinus,"USA, Michigan",2021-07-16,42.72732,-83.0772,87%
462269,1359346;1359349,Boletus edulis,"USA, Pennsylvania",2021-07-20,41.12712,-75.49056,87%
462304,1359458;1359459;1359460;1359461;1359462;1359463,Hypomyces lactifluorum,"USA, Michigan",2021-07-28,43.62444,-84.23604,85%
462365,1359690;1359691;1359692;1359693;1359694;1359695,Hypomyces lactifluorum,"USA, Washington",2021-07-29,47.0394,-122.89392,86%
462370,1359707,Cantharellus cinnabarinus,"USA, Michigan",2021-07-17,42.78546,-83.2032,87%
462443,1359931,Amanita muscaria,"USA, Arizona",2021-07-22,32.44086,-110.78676,83%
462539,1360347;1360348,Mixed collection,"USA, Arizona",2021-07-28,31.7079,-110.86956,77%
462670,1360826;1360827;1360828;1360829;1360830,Trametes versicolor,"USA, Michigan",2021-07-29,43.62444,-84.23604,85%
462700,1360965;1360966;1360967;1360968,Lactarius indigo,"USA, Oklahoma",2021-07-09,35.64594,-96.55236,85%
462717,1361081;1361082;1361083;1361084;1361085;1361086,Amanita muscaria,"USA, Pennsylvania",2021-07-29,41.33268,-76.27464,87%
462732,1361173;1361174;1361175;1361176;1361177,Amanita amerirubescens,"USA, North Carolina",2021-07-31,36.06534,-79.80336,84%
462775,1361336;1361334;1361335;1361337,Pluteus cervinus,"USA, Washington",2021-07-30,47.0394,-122.89392,86%
462784,1361368;1361366;1361367;1361369,Ganoderma oregonense,"USA, Washington",2021-07-30,47.0394,-122.89392,86%
462786,1361370;1361375;1361376;1361379;1361380;1361381;1363732;1363733;1363734,Ganoderma oregonense,"USA, Washington",2021-07-30,47.0394,-122.89392,86%
462790,1361388;1361389;1361390;1361391,Fuligo septica,"USA, Washington",2021-07-30,47.0394,-122.89392,86%
462798,1361407,Amanita muscaria,"Canada, Ontario",2021-07-31,42.78618,-80.19792,88%
462855,1361654,Hypomyces lactifluorum,"USA, California",2021-07-24,41.06592,-124.15104,87%
462858,1361659;1361660;1366268;1366275,Amanita muscaria,"USA, California",2021-07-31,37.58706,-122.5116,87%
462859,1361662;1361661,Boletus edulis,"USA, California",2021-07-31,37.58706,-122.5116,87%
462872,1361724;1361721;1361722;1361723,Hypomyces lactifluorum,"USA, Washington",2021-07-31,47.0394,-122.89392,86%
462928,1361932;1361933,Trametes versicolor,"USA, Michigan",2021-07-18,42.57342,-83.53044,87%
462956,1362014,Cantharellus cinnabarinus,"USA, Michigan",2021-07-18,42.57504,-83.53224,87%
462993,1362151;1362152;1362153;1362154;1362155;1362156;1362157;1362158;1362159;1362160;1362161;1362162;1362163;1362164;1362165;1362166;1362167;1362168;1362169;1362174,Mixed collection,"India, Maharashtra",2021-08-02,19.41966,80.5482,81%
463012,1362250,Lactarius indigo,"USA, Ohio",2021-07-31,39.62448,-82.41516,78%
463022,1362285;1362283;1362284;1362286;1362287,Amanita amerirubescens,"USA, South Carolina",2021-08-02,34.21098,-82.15128,76%
463072,1362430,Cantharellus cinnabarinus,"USA, Michigan",2021-07-19,42.74748,-83.51352,87%
463101,1362498,Trametes versicolor,"USA, Michigan",2021-07-19,42.74784,-83.51316,83%
463160,1362679,Fuligo septica,"Norway, Viken",2021-08-03,59.37192,11.02176,79%
463166,1362696;1362697,Amanita amerirubescens,"USA, Virginia",2021-08-02,38.32002,-77.55012,85%
463187,1362761;1362762,Boletus edulis,"USA, Utah",2021-08-01,40.69062,-110.89188,77%
463225,1362854,Cantharellus cinnabarinus,"USA, Michigan",2021-07-21,42.51204,-83.6784,87%
463272,1363004;1363005;1363006;1363007;1363008,Cantharellus cinnabarinus,"USA, Michigan",2021-08-03,44.6481,-85.77,85%
463300,1363132;1363133;1363134,Hypomyces lactifluorum,"USA, Wisconsin",2021-07-23,45.85212,-89.08272,86%
463307,1363153,Trametes versicolor,"USA, California",2021-07-25,40.82706,-123.56244,85%
463415,1363482;1363483;1363484;1363485;1363486,Cantharellus cinnabarinus,"USA, Michigan",2021-08-02,44.6481,-85.77,85%
463435,1363531;1363534;1363535,Amanita amerirubescens,"USA, Pennsylvania",2021-08-05,41.75838,-79.82496,84%
463472,1363649,Ganoderma applanatum,"USA, California",2021-07-25,40.87062,-124.07076,84%
463473,1363650;1363651,Pluteus cervinus,"USA, California",2021-07-25,40.87098,-124.06968,84%
463580,1364155,Artomyces pyxidatus,"USA, Michigan",2021-07-24,42.67962,-83.48076,87%
463669,1364436,Cantharellus cinnabarinus,"USA, Michigan",2021-07-25,42.79536,-83.18592,87%
463699,1364501;1364502,Ganoderma applanatum,"USA, Michigan",2021-07-26,42.57234,-83.54592,87%
463725,1364564;1364565,Trametes versicolor,"USA, Michigan",2021-07-26,42.57504,-83.54016,87%
463739,1364607;1364608;1364609;1364610;1364611,Mixed collection,"USA, Michigan",2021-07-26,42.57468,-83.53764,87%
463882,1365148,Cantharellus cinnabarinus,"USA, Michigan",2021-07-26,42.58548,-83.55816,87%
463933,1365299;1365300,Cantharellus cinnabarinus,"USA, Michigan",2021-07-25,42.72858,-83.11284,87%
463944,1365336;1365337,Ganoderma oregonense,"USA, Washington",2021-08-08,46.25892,-122.19948,76%
463963,1365377,Cantharellus cinnabarinus,"USA, Michigan",2021-07-28,42.67836,-83.10456,87%
463999,1365477,Artomyces pyxidatus,"USA, Virginia",2021-08-05,38.37024,-77.3298,85%
464096,1365807;1365808,Amanita amerirubescens,"Canada, Ontario",2021-08-10,43.90938,-78.47532,91%
464139,1366002;1365999;1366000;1366001,Boletus edulis,"USA, New Hampshire",2021-08-03,43.8498,-71.2746,77%
464365,1366690;1366691,Amanita muscaria,"USA, Arizona",2021-08-01,34.03368,-109.39392,88%
464379,1366726;1366724;1366725;1366727,Artomyces pyxidatus,"USA, Maryland",2021-08-12,39.05532,-77.03424,85%
464390,1366778,Amanita muscaria,"USA, Pennsylvania",2021-06-12,41.31792,-75.21264,80%
464404,1366815;1366816;1366817,Cantharellus cinnabarinus,"USA, Vermont",2021-08-12,44.00694,-73.152,85%
464715,1367763;1367762,Pluteus cervinus,"USA, Michigan",2021-08-02,42.57486,-83.53152,87%
464830,1368126;1368127,Ganoderma applanatum,"USA, Michigan",2021-08-05,42.64452,-83.56644,87%
464863,1368222,Amanita muscaria,"USA, Michigan",2021-08-06,42.67962,-83.48004,87%
464870,1368232,Amanita amerirubescens,"USA, Michigan",2021-08-06,42.6798,-83.47824,87%
464936,1368469;1368470,Amanita amerirubescens,"USA, Michigan",2021-08-06,42.68052,-83.47896,87%
464944,1368493,Cantharellus cinnabarinus,"USA, Michigan",2021-08-06,42.68124,-83.47932,87%
465027,1368789;1368790;1368791,Hypomyces lactifluorum,"USA, Michigan",2021-07-30,43.62444,-84.23604,85%
465030,1368802;1368803;1368804;1368805;1368807,Amanita amerirubescens,"USA, Michigan",2021-07-29,43.62444,-84.23604,85%
465118,1369038;1369039;1369040,Pluteus cervinus,"USA, Illinois",2021-08-17,42.23322,-88.34724,84%
465248,1369552;1369551,Trametes versicolor,"USA, Arizona",2013-09-20,33.81498,-111.30012,90%
465270,1369619,Artomyces pyxidatus,"USA, Michigan",2021-08-09,42.57072,-83.55132,87%
465331,1369835;1369836;1369837;1369843;1369844;1369845;1369846;1369847;1369848;1369849;1369850;1369851;1369852;1369853;1369854;1370189,Ganoderma oregonense,"USA, Washington",2021-08-20,47.02896,-122.88564,86%
465369,1369946,Amanita amerirubescens,"USA, Virginia",2021-08-19,38.31912,-77.16708,85%
465395,1370022,Pluteus cervinus,"USA, Minnesota",2021-08-20,44.29152,-94.46436,82%
465450,1370212;1370213,Trametes versicolor,"USA, Michigan",2021-08-10,42.93882,-83.35476,87%
465470,1370255;1370256,Cantharellus cinnabarinus,"USA, Michigan",2021-08-12,42.73092,-83.06748,87%
465574,1370649;1370651;1370653,Trametes versicolor,"USA, Michigan",2021-08-12,42.72948,-83.06892,87%
465696,1371038;1371040;1371042;1371044;1371045,Hypomyces lactifluorum,"USA, Arizona",2021-08-22,35.34066,-111.65184,94%
465860,1371606;1371607,Amanita amerirubescens,"USA, Michigan",2021-08-13,42.67926,-83.47896,87%
465869,1371627;1371628;1371629,Trametes versicolor,"USA, Michigan",2021-08-13,42.67944,-83.4786,87%
465949,1371912,Artomyces pyxidatus,"USA, South Carolina",2021-08-23,34.88346,-82.70748,85%
466001,1372066;1372067,Trametes versicolor,"USA, Michigan",2021-08-14,42.78528,-83.20356,87%
466166,1372719;1372720,Mixed collection,"USA, Pennsylvania",2021-08-21,41.21622,-75.60432,87%
466206,1372879;1372876;1372877;1372878,Lactarius indigo,"USA, Virginia",2021-08-21,38.59092,-77.36292,82%
466228,1372938;1372939;1372941;1372942;1372943;1372944;1372945;1372946;1372947;1372948,Amanita amerirubescens,"USA, Michigan",2021-08-25,42.16122,-83.40444,76%
466248,1373015,Cantharellus cinnabarinus,"USA, Michigan",2021-08-15,42.67962,-83.48076,87%
466332,1373334;1373335;1373336,Fuligo septica,"Serbia, Šabac",2021-07-22,44.55612,19.52856,85%
466364,1373441;1373442;1373443,Hypomyces lactifluorum,"USA, Washington",2021-08-26,47.01888,-122.886,86%
466395,1373574;1373575;1373577;1373578;1373579,Trametes versicolor,"USA, Michigan",2021-08-16,42.74964,-83.21724,87%
466427,1373677,Artomyces pyxidatus,"USA, Michigan",2021-08-16,42.74946,-83.2248,87%
466499,1373992,Trametes versicolor,"USA, Ohio",2021-08-27,39.98772,-82.25892,79%
466539,1374144,Amanita muscaria,"Georgia, Bakhmaro",2021-08-28,41.8419,42.34356,85%
466578,1374308;1374309;1374310;1374311;1374312;1374313;1374314;1374315;1374316;1374317;1374318;1374319;1374320,Ganoderma oregonense,"USA, Washington",2021-08-27,47.0394,-122.89392,86%
466589,1374373;1374374,Trametes versicolor,"USA, Michigan",2021-08-17,42.67872,-83.1114,87%
466595,1374391;1374387;1374388;1374389;1374390;1374392,Lactarius indigo,"USA, Kentucky",2021-08-28,38.13156,-85.82616,81%
466653,1374538,Artomyces pyxidatus,"USA, Michigan",2021-08-17,42.72858,-83.1132,87%
466798,1375024;1375023,Lactarius indigo,"USA, North Carolina",2021-08-28,36.21888,-81.28764,84%
466864,1375261,Fuligo septica,"USA, Pennsylvania",2021-08-27,41.23332,-75.81312,87%
466959,1375620,Fuligo septica,"USA, Michigan",2021-08-19,42.6492,-83.5506,87%
467264,1376537;1376534;1376535;1376536,Artomyces pyxidatus,"USA, Maryland",2021-09-02,38.80278,-76.53636,82%
467491,1377416,Trametes versicolor,"USA, Michigan",2021-08-24,42.67836,-83.106,87%
467496,1377434,Amanita amerirubescens,"USA, Michigan",2021-08-24,42.72534,-83.07828,87%
467540,1377600,Mixed collection,"USA, New Jersey",2021-08-04,39.8943,-74.48616,86%
467704,1378088;1378089;1378090;1378091,Trametes versicolor,"USA, Wisconsin",2021-09-04,44.3808,-88.70256,83%
467711,1378105;1378106;1378107,Trametes versicolor,"USA, Michigan",2021-09-04,44.6481,-85.77,85%
467716,1378124;1378125,Ganoderma oregonense,"USA, Washington",2021-09-04,47.36016,-123.89364,84%
467726,1378154,Hypomyces lactifluorum,"USA, Arizona",2021-09-03,34.03368,-109.39392,89%
467846,1378522,Artomyces pyxidatus,"USA, Connecticut",2021-09-04,41.5656,-72.43056,87%
467914,1378744;1378745;1378746;1378747;1378748;1378749,Trametes versicolor,"USA, Michigan",2021-08-28,42.7509,-83.22156,87%
467937,1378840,Amanita muscaria,"USA, Alaska",2021-09-08,60.49548,-149.46012,73%
467974,1378977;1378978;1378979,Amanita muscaria,"USA, Michigan",2021-09-08,43.62444,-84.23604,85%
467990,1379036;1379037;1379038,Hypomyces lactifluorum,"USA, Michigan",2021-09-08,43.62444,-84.23604,85%
467999,1379062;1379061,Trametes versicolor,"Mexico, Oaxaca",2021-09-03,16.14294,-96.46164,87%
468019,1379119;1379120;1379121;1379122;1379123,Hypomyces lactifluorum,"USA, Washington",2021-09-09,47.02896,-122.88564,86%
468026,1379151;1379152;1379153;1379154;1379155;1379156;1379157,Grifola frondosa,"USA, Illinois",2021-09-09,42.24438,-88.36164,82%
468027,1379158;1379159;1379160,Coprinus comatus,"USA, Arizona",2020-11-04,34.70724,-112.00104,86%
468040,1379184;1447788,Lactarius indigo,"USA, Arizona",2021-08-17,34.94196,-111.564,92%
468085,1379308;1379309,Amanita amerirubescens,"USA, Michigan",2021-08-29,42.68754,-83.48184,87%
468094,1379332,Cantharellus cinnabarinus,"USA, Michigan",2021-08-29,42.68844,-83.48292,87%
468095,1379335,Artomyces pyxidatus,"USA, Michigan",2021-08-29,42.68862,-83.48256,87%
468109,1379366;1379369;1379370,Cantharellus cinnabarinus,"USA, New Jersey",2021-09-08,39.37446,-74.56608,83%
468115,1379381;1379382,Trametes versicolor,"USA, Michigan",2021-08-30,42.37974,-83.91204,89%
468146,1379481;1379482;1379483,Ganoderma applanatum,"USA, Michigan",2021-09-09,43.62444,-84.23604,85%
468155,1379518;1379519,Grifola frondosa,"USA, Illinois",2021-09-10,42.24438,-88.36164,83%
468210,1379681,Cantharellus cinnabarinus,"USA, Michigan",2021-08-30,42.37686,-83.91564,87%
468214,1379688,Artomyces pyxidatus,"USA, Michigan",2021-08-30,42.37614,-83.916,87%
468347,1380176,Fuligo septica,"USA, Michigan",2021-08-31,42.51132,-83.71044,87%
468352,1380189;1380190,Artomyces pyxidatus,"USA, Michigan",2021-08-31,42.51096,-83.70684,87%
468360,1380203,Cantharellus cinnabarinus,"USA, Michigan",2021-08-31,42.5079,-83.70648,87%
468449,1380575;1380576;1380577;1380578,Boletus edulis,"USA, Michigan",2021-09-09,43.62444,-84.23604,85%
468616,1381169,Mixed collection,"USA, Pennsylvania",2021-09-10,40.06188,-79.30656,86%
468687,1381440;1381441,Lactarius indigo,"USA, New York",2021-09-14,41.75982,-73.74384,83%
468692,1381463;1381464;1381465;1381466,Boletus edulis,"USA, Michigan",2021-09-12,43.62444,-84.23604,85%
468695,1381474;1381473;1381475,Cantharellus cinnabarinus,"USA, South Carolina",2021-08-07,32.82102,-79.9704,85%
468698,1381481;1381482;1381483;1381484;1381485,Pluteus cervinus,"USA, Michigan",2021-09-12,43.62444,-84.23604,85%
468727,1381591;1381592;1381593,Boletus edulis,"USA, Pennsylvania",2021-09-09,41.77728,-75.1158,87%
468805,1381894;1381895;1381896,Amanita muscaria,"USA, Michigan",2021-09-14,43.62444,-84.23604,85%
468806,1381897;1381898,Mixed collection,"USA, Michigan",2021-09-14,43.62444,-84.23604,85%
468809,1381904;1381905,Pluteus cervinus,"USA, Michigan",2021-09-04,42.63768,-83.5542,87%
468824,1381946;1381947,Artomyces pyxidatus,"USA, Michigan",2021-09-04,42.64092,-83.56536,87%
468904,1382195;1382196;1382197;1382198;1382199,Boletus edulis,"USA, Michigan",2021-09-14,43.62444,-84.23604,85%
469006,1382602,Hypomyces lactifluorum,"USA, Missouri",2021-09-17,37.78542,-90.42516,91%
469070,1382830;1382831;1382832;1382833,Amanita muscaria,"USA, Michigan",2021-09-15,43.62444,-84.23604,85%
469082,1382869;1382870;1382871;1382872;1382873,Amanita muscaria,"USA, Michigan",2021-09-15,43.62444,-84.23604,85%
469089,1382886;1382887,Amanita amerirubescens,"USA, Michigan",2021-09-06,42.72516,-83.07756,87%
469160,1383134;1383132;1383133;1383138;1383139;1383140;1383141;1383145,Ganoderma oregonense,"USA, Washington",2021-09-17,47.47446,-123.8706,86%
469180,1383201;1383202;1383203;1383204;1383205;1383206;1383207;1383208;1383209;1383210,Ganoderma oregonense,"USA, Washington",2021-09-17,47.47446,-123.8706,86%
469182,1383216;1383217;1383218;1383219;1383220;1383221;1383222,Ganoderma oregonense,"USA, Washington",2021-09-17,47.47446,-123.8706,86%
469227,1383399;1383400;1383401;1383402;1383403;1383404;1383405,Mixed collection,"USA, Maryland",2021-09-19,39.41478,-76.79628,84%
469228,1383406;1383407;1383408;1383409,Coprinus comatus,"Canada, Ontario",2021-09-19,43.75422,-79.44192,88%
469315,1383687,Grifola frondosa,"USA, Illinois",2021-09-19,42.05322,-88.23024,82%
469346,1383771,Artomyces pyxidatus,"USA, Michigan",2021-09-09,42.79518,-83.18484,87%
469351,1383782;1383781,Amanita amerirubescens,"USA, Michigan",2021-09-09,42.79338,-83.19132,87%
469361,1383853;1383806;1383807;1383808;1383809;1383810;1383811,Amanita muscaria,"USA, Michigan",2021-09-18,43.62444,-84.23604,85%
469366,1383826;1383827;1383828,Boletus edulis,"USA, Michigan",2021-09-15,43.62444,-84.23604,85%
469372,1383850;1383851;1383852,Fuligo septica,"USA, Michigan",2021-09-18,43.62444,-84.23604,85%
469403,1383965,Mixed collection,"USA, Massachusetts",2021-09-20,42.24474,-71.18136,80%
469410,1383981,Grifola frondosa,"USA, Pennsylvania",2021-09-19,40.59342,-80.17992,84%
469483,1384224;1384225;1384226,Mixed collection,"Serbia, Zlatar",2021-09-21,43.4088,19.79244,85%
469573,1384568;1384567;1384569,Coprinus comatus,"Canada, Ontario",2021-09-20,43.42896,-80.20008,77%
469583,1384587;1384588,Fuligo septica,"USA, Michigan",2021-09-09,42.79554,-83.19384,87%
469626,1384733;1384732,Amanita muscaria,"Canada, Ontario",2021-09-21,43.42896,-80.20008,77%
469642,1384792;1384791;1384793,Trametes versicolor,"USA, Pennsylvania",2021-09-18,41.01786,-76.85964,80%
469649,1384810;1384811;1384812;1384813,Grifola frondosa,"USA, Pennsylvania",2021-09-22,40.95774,-80.0568,84%
469679,1384899,Cantharellus cinnabarinus,"USA, Michigan",2021-09-10,42.78492,-83.205,87%
469754,1385152;1385153,Amanita amerirubescens,"USA, Michigan",2021-09-12,42.74838,-83.22516,87%
469784,1385280;1385281;1385282;1385283,Ganoderma applanatum,"USA, Michigan",2021-08-08,43.62444,-84.23604,85%
469812,1385378;1385379;1385380;1385381,Trametes versicolor,"Canada, Ontario",2021-09-23,43.42896,-80.20008,77%
469921,1385785,Boletus edulis,"USA, Washington",2021-09-23,47.64456,-121.35744,83%
470023,1386117;1386118;1386119;1386120,Amanita muscaria,"USA, Michigan",2021-09-25,43.56774,-84.36924,77%
470029,1386134,Artomyces pyxidatus,"USA, Michigan",2021-09-15,42.74478,-83.2248,87%
470092,1386309;1386310,Pluteus cervinus,"USA, Michigan",2021-09-16,42.57324,-83.529,87%
470132,1386437;1386438;1386439;1386440;1386441;1386442;1386443,Ganoderma oregonense,"USA, Washington",2021-09-24,47.47446,-123.8706,86%
470141,1386487;1386488;1386489,Hypomyces lactifluorum,"USA, Washington",2021-09-24,47.47446,-123.8706,86%
470145,1386504;1386505;1386506;1386507,Ganoderma oregonense,"USA, Washington",2021-09-24,47.47446,-123.8706,86%
470182,1386612;1386613,Amanita muscaria,"Canada, Nova Scotia",2021-09-26,46.24686,-60.58692,79%
470289,1386912,Amanita muscaria,"Serbia, Sjenica",2021-09-20,43.2729,20.0034,85%
470295,1386945;1386946;1386947;1386948,Amanita muscaria,"Serbia, Sjenica",2021-09-20,43.2729,20.0034,85%
470349,1387167;1387168,Mixed collection,"USA, New Jersey",2021-08-29,41.20722,-74.77452,86%
470369,1387211;1387212;1387213;1387214,Mixed collection,"USA, New Jersey",2021-08-29,41.20722,-74.77452,86%
470412,1387372,Grifola frondosa,"USA, Rhode Island",2021-09-25,41.70708,-71.28684,90%
470424,1387407;1387408;1387409;1387410,Trametes versicolor,"USA, New Hampshire",2021-09-27,43.13538,-70.93152,81%
470556,1387807;1387808;1387809,Grifola frondosa,"USA, New Hampshire",2021-09-29,43.13538,-70.93152,81%
470575,1387861;1387862;1387863,Boletus edulis,"USA, Michigan",2021-09-26,43.62444,-84.23604,85%
470744,1388539;1388540,Lactarius indigo,"USA, Ohio",2021-09-28,39.60846,-82.24812,81%
470748,1388549;1388550;1388551;1388552,Amanita muscaria,"USA, Michigan",2021-09-26,43.62444,-84.23604,85%
470834,1388853;1388854;1388855,Grifola frondosa,"USA, Ohio",2021-09-20,41.5557,-83.85372,91%
471035,1389543;1389544;1389545;1389546,Boletus edulis,"USA, Michigan",2021-09-28,43.62444,-84.23604,85%
471065,1389655;1389656;1389657;1389658;1389659;1389660;1389661;1389662;1389663,Ganoderma oregonense,"USA, Washington",2021-10-01,47.47446,-123.8706,86%
471076,1389698;1389699;1389700;1389701,Hypomyces lactifluorum,"USA, Michigan",2021-09-30,43.62444,-84.23604,85%
471130,1389863;1389864;1389865;1389866,Ganoderma oregonense,"USA, Washington",2021-10-02,47.47446,-123.8706,86%
471172,1390025;1390029;1390033;1390034,Hypomyces lactifluorum,"USA, Washington",2021-10-02,47.47446,-123.8706,86%
471180,1390059,Boletus edulis,"USA, New Hampshire",2021-09-12,43.89138,-71.29944,81%
471187,1390098;1390099;1390100,Hypomyces lactifluorum,"USA, Washington",2021-10-02,47.47446,-123.8706,86%
471192,1390132;1390133;1390134;1390135,Mixed collection,"USA, Maine",2021-10-03,45.04968,-68.7654,84%
471195,1390149;1390150;1390151;1390152,Mixed collection,"USA, Maine",2021-10-03,45.04968,-68.7654,90%
471199,1390153;1390154;1390155;1390156,Mixed collection,"USA, Maine",2021-10-03,45.04968,-68.7654,84%
471201,1390160;1390161;1390162;1390163,Mixed collection,"USA, Maine",2021-10-03,45.04968,-68.7654,84%
471202,1390164;1390165;1390166;1390167,Mixed collection,"USA, Maine",2021-10-03,45.04968,-68.7654,84%
471205,1390180;1390181;1390182;1390183,Mixed collection,"USA, Maine",2021-10-03,45.04968,-68.7654,84%
471208,1390195;1390196,Mixed collection,"USA, Maine",2021-10-03,45.04968,-68.7654,84%
471222,1390247;1390248,Cantharellus cinnabarinus,"USA, West Virginia",2020-07-24,39.65166,-79.79004,89%
471323,1390613;1390614;1390615,Lactarius indigo,"USA, Florida",2021-10-04,26.92476,-80.17452,81%
471374,1390790;1390791;1390792,Fuligo septica,"USA, New Jersey",2021-10-02,39.46266,-74.46276,83%
471391,1390831,Grifola frondosa,"USA, Michigan",2021-09-19,42.63804,-83.5632,87%
471458,1391058;1391059;1391060;1391061;1391062;1391063,Coprinus comatus,"Canada, Ontario",2021-10-05,43.75422,-79.44192,80%
471488,1391196,Cantharellus cinnabarinus,"USA, Michigan",2021-09-19,42.64218,-83.5632,87%
471494,1391216;1391217,Artomyces pyxidatus,"USA, Michigan",2021-09-19,42.63732,-83.55528,87%
471540,1391353;1391354,Amanita amerirubescens,"USA, Michigan",2021-09-20,42.72498,-83.1132,87%
